spawn,item,item_id,instant,fair,patient,price_date,n_sessions_spawn,creatures
Ripper Spectres,arrows,3447,2,2,3,2026-09-14 21:24,5,Hunter
Ripper Spectres,axes,3274,,,,,5,Wild Warrior
Ripper Spectres,brass shields,3411,52,22,53,2026-09-14 21:19,5,Wild Warrior
Ripper Spectres,carrots and meat ,,,,,,5,Rabbit
Ripper Spectres,eggs,3606,199,,200,2026-09-14 21:10,5,Wild Warrior
Ripper Spectres,gold coins,,,,,,5,Tarantula|Wild Warrior
Ripper Spectres,gold coins and haunches of boar ,,,,,,5,Boar
Ripper Spectres,great spirit potions,7642,151,113,152,2026-09-14 21:18,5,Arachnophobica|Ripper Spectre
Ripper Spectres,hunter&#39;s quivers,,,,,,5,Hunter
Ripper Spectres,maces,3286,,,,,5,Wild Warrior
Ripper Spectres,oranges,3586,,,,,5,Hunter
Ripper Spectres,platinum coins,,,,,,5,Arachnophobica|Ripper Spectre
Ripper Spectres,rolls,3601,79,,80,2026-09-14 21:10,5,Hunter
Ripper Spectres,tarantula eggs,10281,,90,,2026-09-14 21:38,5,Tarantula
Ripper Spectres,two handed swords,3265,389,238,390,2026-09-14 21:30,5,Ripper Spectre
PH Gazer Spectres - No Thanatursus,brown crystal splinters,16123,398,263,399,2026-09-14 21:21,1,Gazer Spectre
PH Gazer Spectres - No Thanatursus,platinum coins,,,,,,1,Gazer Spectre
PH Gazer Spectres - No Thanatursus,small diamonds,3028,299,241,300,2026-09-14 21:24,1,Gazer Spectre
PH Gazer Spectres - No Thanatursus,small sapphires,3029,248,214,249,2026-09-14 21:24,1,Gazer Spectre
Oramond Furys,blank runes,3147,,7,,2026-09-14 21:19,1,Spectre
Oramond Furys,demonic essence,6499,999,898,1000,2026-09-14 21:33,1,Fury|Nightmare
Oramond Furys,essences of a bad dream,,,,,,1,Nightmare
Oramond Furys,flasks of demonic blood,,,,,,1,Fury|Nightmare
Oramond Furys,gold coins,,,,,,1,Fury|Nightmare|Spectre
Oramond Furys,great health potions,239,14,,15,2026-09-14 21:18,1,Fury
Oramond Furys,ham,3582,14,,15,2026-09-14 21:10,1,Nightmare
Oramond Furys,jalapeno peppers,8016,36,,37,2026-09-14 21:10,1,Fury
Oramond Furys,lyres,2949,299,,300,2026-09-14 21:07,1,Spectre
Oramond Furys,scythe legs,10312,,455,,2026-09-14 21:37,1,Nightmare
Oramond Furys,slightly rusted legs,8899,1998,205,1999,2026-09-14 21:24,1,Fury
Oramond Furys,soul orbs,5944,29,20,30,2026-09-14 21:24,1,Fury|Nightmare
Oramond Furys,terra rods,3065,1955,1560,1956,2026-09-14 21:30,1,Fury
Oramond Furys,wands of cosmic energy,,,,,,1,Spectre
Burster Spectres,great spirit potions,7642,151,113,152,2026-09-14 21:18,3,Burster Spectre
Burster Spectres,platinum coins,,,,,,3,Burster Spectre
Ripper Spectre,great spirit potions,7642,151,113,152,2026-09-14 21:18,6,Arachnophobica|Ripper Spectre
Ripper Spectre,platinum coins,,,,,,6,Arachnophobica|Ripper Spectre
Ripper Spectre,two handed swords,3265,389,238,390,2026-09-14 21:30,6,Ripper Spectre
GAZER SPECTRE +21% DMG BOUNTY,brown crystal splinters,16123,398,263,399,2026-09-14 21:21,1,Gazer Spectre
GAZER SPECTRE +21% DMG BOUNTY,halberds,3269,598,274,599,2026-09-14 21:25,1,Thanatursus
GAZER SPECTRE +21% DMG BOUNTY,ham,3582,14,,15,2026-09-14 21:10,1,Thanatursus
GAZER SPECTRE +21% DMG BOUNTY,meat,3577,,,,,1,Thanatursus
GAZER SPECTRE +21% DMG BOUNTY,platinum coins,,,,,,1,Gazer Spectre|Thanatursus
GAZER SPECTRE +21% DMG BOUNTY,small diamonds,3028,299,241,300,2026-09-14 21:24,1,Gazer Spectre
GAZER SPECTRE +21% DMG BOUNTY,small sapphires,3029,248,214,249,2026-09-14 21:24,1,Gazer Spectre
Norc Castle,gold coins,,,,,,1,Tarantula
Norc Castle,platinum coins,,,,,,1,Norcferatu Heartless|Norcferatu Nightweaver|Varg
Norc Castle,tarantula eggs,10281,,90,,2026-09-14 21:38,1,Tarantula
Asura Palace,assassin stars,7368,14,4,15,2026-09-14 21:28,1,Frost Flower Asura
Asura Palace,centipede legs and gold coins ,,,,,,1,Centipede
Asura Palace,demonic essence,6499,999,898,1000,2026-09-14 21:33,1,Dawnfire Asura|Frost Flower Asura|Midnight Asura
Asura Palace,flasks of demonic blood,,,,,,1,Dawnfire Asura|Frost Flower Asura|Midnight Asura
Asura Palace,gold coins,,,,,,1,Bug|Crocodile|Dawnfire Asura|Frost Flower Asura|Hellspawn|Midnight Asura
Asura Palace,golden lotus brooches,,,,,,1,Dawnfire Asura|Frost Flower Asura|Midnight Asura
Asura Palace,great health potions,239,14,,15,2026-09-14 21:18,1,Frost Flower Asura|Hellspawn
Asura Palace,ham,3582,14,,15,2026-09-14 21:10,1,Crocodile
Asura Palace,hellspawn tails,10304,488,265,489,2026-09-14 21:35,1,Hellspawn
Asura Palace,peacock feather fans,21975,347,208,348,2026-09-14 21:36,1,Dawnfire Asura|Frost Flower Asura|Midnight Asura
Asura Palace,pieces of crocodile leather,,,,,,1,Crocodile
Asura Palace,platinum coins,,,,,,1,Dawnfire Asura|Frost Flower Asura|Midnight Asura
Asura Palace,soul orbs,5944,29,20,30,2026-09-14 21:24,1,Dawnfire Asura|Frost Flower Asura|Midnight Asura
Asura Mirror,assassin stars,7368,14,4,15,2026-09-14 21:28,5,Frost Flower Asura
Asura Mirror,demonic essence,6499,999,898,1000,2026-09-14 21:33,5,Dawnfire Asura|Frost Flower Asura|Midnight Asura
Asura Mirror,flasks of demonic blood,,,,,,5,Dawnfire Asura|Frost Flower Asura|Midnight Asura
Asura Mirror,gold coins,,,,,,5,Crocodile|Dawnfire Asura|Frost Flower Asura|Hellspawn|Midnight Asura|Nomad
Asura Mirror,golden lotus brooches,,,,,,5,Dawnfire Asura|Frost Flower Asura|Midnight Asura
Asura Mirror,great health potions,239,14,,15,2026-09-14 21:18,5,Frost Flower Asura|Hellspawn
Asura Mirror,ham,3582,14,,15,2026-09-14 21:10,5,Crocodile
Asura Mirror,hellspawn tails,10304,488,265,489,2026-09-14 21:35,5,Hellspawn
Asura Mirror,peacock feather fans,21975,347,208,348,2026-09-14 21:36,5,Dawnfire Asura|Frost Flower Asura|Midnight Asura
Asura Mirror,pieces of crocodile leather,,,,,,5,Crocodile
Asura Mirror,platinum coins,,,,,,5,Dawnfire Asura|Frost Flower Asura|Midnight Asura
Asura Mirror,soul orbs,5944,29,20,30,2026-09-14 21:24,5,Dawnfire Asura|Frost Flower Asura|Midnight Asura
True asuras,arrows,3447,2,2,3,2026-09-14 21:24,23,Hunter
True asuras,assassin stars,7368,14,4,15,2026-09-14 21:28,23,Frost Flower Asura|Hellhound
True asuras,axes,3274,,,,,23,Bandit
True asuras,black pearls,3027,279,231,280,2026-09-14 21:21,23,Hellhound
True asuras,blazing bones,16131,787,363,788,2026-09-14 21:31,23,Hellhound
True asuras,brass shields,3411,52,22,53,2026-09-14 21:19,23,Bandit
True asuras,demonic essence,6499,999,898,1000,2026-09-14 21:33,23,Dawnfire Asura|Frost Flower Asura|Hellhound|Midnight Asura
True asuras,fiery hearts,9636,,,,,23,Hellhound
True asuras,flasks of demonic blood,,,,,,23,Dawnfire Asura|Frost Flower Asura|Hellhound|Midnight Asura
True asuras,gold coins,,,,,,23,Bandit|Bug|Crocodile|Dawnfire Asura|Frost Flower Asura|Hellspawn
True asuras,golden lotus brooches,,,,,,23,Dawnfire Asura|Frost Flower Asura|Midnight Asura
True asuras,great health potions,239,14,,15,2026-09-14 21:18,23,Frost Flower Asura|Hellspawn
True asuras,great mana potions,53161,,32,,2026-06-22 22:11,23,Hellhound
True asuras,great spirit potions,7642,151,113,152,2026-09-14 21:18,23,Hellhound
True asuras,ham,3582,14,,15,2026-09-14 21:10,23,Crocodile|Elephant|Hellhound
True asuras,hardened bones,5925,,23,,2026-09-14 21:34,23,Hellhound
True asuras,hellhound slobber,9637,,,,,23,Hellhound
True asuras,hellspawn tails,10304,488,265,489,2026-09-14 21:35,23,Hellspawn
True asuras,hunter&#39;s quivers,,,,,,23,Hunter
True asuras,leather legs,3559,14,,15,2026-09-14 21:12,23,Bandit
True asuras,maces,3286,,,,,23,Bandit
True asuras,meat,3577,,,,,23,Elephant
True asuras,meat and worms ,,,,,,23,Hyaena
True asuras,nothing ,,,,,,23,Snake
True asuras,oranges,3586,,,,,23,Hunter
True asuras,peacock feather fans,21975,347,208,348,2026-09-14 21:36,23,Dawnfire Asura|Frost Flower Asura|Midnight Asura
True asuras,pieces of crocodile leather,,,,,,23,Crocodile
True asuras,platinum coins,,,,,,23,Dawnfire Asura|Frost Flower Asura|Hellhound|Midnight Asura
True asuras,rolls,3601,79,,80,2026-09-14 21:10,23,Hunter
True asuras,soul orbs,5944,29,20,30,2026-09-14 21:24,23,Dawnfire Asura|Frost Flower Asura|Hellhound|Midnight Asura
True asuras,tarantula eggs,10281,,90,,2026-09-14 21:38,23,Tarantula
True asuras,ultimate health potions,7643,108,91,109,2026-09-14 21:18,23,Hellhound
True Asura [2/26],assassin stars,7368,14,4,15,2026-09-14 21:28,1,Hellhound
True Asura [2/26],black pearls,3027,279,231,280,2026-09-14 21:21,1,Hellhound
True Asura [2/26],blazing bones,16131,787,363,788,2026-09-14 21:31,1,Hellhound
True Asura [2/26],demonic essence,6499,999,898,1000,2026-09-14 21:33,1,Dawnfire Asura|Hellhound
True Asura [2/26],fiery hearts,9636,,,,,1,Hellhound
True Asura [2/26],flasks of demonic blood,,,,,,1,Dawnfire Asura|Hellhound
True Asura [2/26],gold coins,,,,,,1,Dawnfire Asura|Hellspawn|Nomad
True Asura [2/26],golden lotus brooches,,,,,,1,Dawnfire Asura
True Asura [2/26],great health potions,239,14,,15,2026-09-14 21:18,1,Hellspawn
True Asura [2/26],great mana potions,53161,,32,,2026-06-22 22:11,1,Hellhound
True Asura [2/26],great spirit potions,7642,151,113,152,2026-09-14 21:18,1,Hellhound
True Asura [2/26],ham,3582,14,,15,2026-09-14 21:10,1,Hellhound
True Asura [2/26],hardened bones,5925,,23,,2026-09-14 21:34,1,Hellhound
True Asura [2/26],hellhound slobber,9637,,,,,1,Hellhound
True Asura [2/26],hellspawn tails,10304,488,265,489,2026-09-14 21:35,1,Hellspawn
True Asura [2/26],meat and worms ,,,,,,1,Hyaena
True Asura [2/26],peacock feather fans,21975,347,208,348,2026-09-14 21:36,1,Dawnfire Asura
True Asura [2/26],platinum coins,,,,,,1,Dawnfire Asura|Hellhound
True Asura [2/26],soul orbs,5944,29,20,30,2026-09-14 21:24,1,Dawnfire Asura|Hellhound
True Asura [2/26],ultimate health potions,7643,108,91,109,2026-09-14 21:18,1,Hellhound
True Asura [3/7],assassin stars,7368,14,4,15,2026-09-14 21:28,1,Hellhound
True Asura [3/7],black pearls,3027,279,231,280,2026-09-14 21:21,1,Hellhound
True Asura [3/7],blazing bones,16131,787,363,788,2026-09-14 21:31,1,Hellhound
True Asura [3/7],demonic essence,6499,999,898,1000,2026-09-14 21:33,1,Dawnfire Asura|Hellhound
True Asura [3/7],fiery hearts,9636,,,,,1,Hellhound
True Asura [3/7],flasks of demonic blood,,,,,,1,Dawnfire Asura|Hellhound
True Asura [3/7],gold coins,,,,,,1,Dawnfire Asura|Hellspawn|Nomad
True Asura [3/7],golden lotus brooches,,,,,,1,Dawnfire Asura
True Asura [3/7],great health potions,239,14,,15,2026-09-14 21:18,1,Hellspawn
True Asura [3/7],great mana potions,53161,,32,,2026-06-22 22:11,1,Hellhound
True Asura [3/7],great spirit potions,7642,151,113,152,2026-09-14 21:18,1,Hellhound
True Asura [3/7],ham,3582,14,,15,2026-09-14 21:10,1,Hellhound
True Asura [3/7],hardened bones,5925,,23,,2026-09-14 21:34,1,Hellhound
True Asura [3/7],hellhound slobber,9637,,,,,1,Hellhound
True Asura [3/7],hellspawn tails,10304,488,265,489,2026-09-14 21:35,1,Hellspawn
True Asura [3/7],meat and worms ,,,,,,1,Hyaena
True Asura [3/7],peacock feather fans,21975,347,208,348,2026-09-14 21:36,1,Dawnfire Asura
True Asura [3/7],platinum coins,,,,,,1,Dawnfire Asura|Hellhound
True Asura [3/7],soul orbs,5944,29,20,30,2026-09-14 21:24,1,Dawnfire Asura|Hellhound
True Asura [3/7],ultimate health potions,7643,108,91,109,2026-09-14 21:18,1,Hellhound
asura,assassin stars,7368,14,4,15,2026-09-14 21:28,1,Frost Flower Asura
asura,demonic essence,6499,999,898,1000,2026-09-14 21:33,1,Dawnfire Asura|Frost Flower Asura|Midnight Asura
asura,flasks of demonic blood,,,,,,1,Dawnfire Asura|Frost Flower Asura|Midnight Asura
asura,gold coins,,,,,,1,Dawnfire Asura|Frost Flower Asura|Hellspawn|Midnight Asura
asura,golden lotus brooches,,,,,,1,Dawnfire Asura|Frost Flower Asura|Midnight Asura
asura,great health potions,239,14,,15,2026-09-14 21:18,1,Frost Flower Asura|Hellspawn
asura,hellspawn tails,10304,488,265,489,2026-09-14 21:35,1,Hellspawn
asura,peacock feather fans,21975,347,208,348,2026-09-14 21:36,1,Dawnfire Asura|Frost Flower Asura|Midnight Asura
asura,platinum coins,,,,,,1,Dawnfire Asura|Frost Flower Asura|Midnight Asura
asura,soul orbs,5944,29,20,30,2026-09-14 21:24,1,Dawnfire Asura|Frost Flower Asura|Midnight Asura
[BOUNTY ADEPT] [ED - RUBINOT] - Asura Mirror,assassin stars,7368,14,4,15,2026-09-14 21:28,1,Frost Flower Asura
[BOUNTY ADEPT] [ED - RUBINOT] - Asura Mirror,demonic essence,6499,999,898,1000,2026-09-14 21:33,1,Dawnfire Asura|Frost Flower Asura|Midnight Asura
[BOUNTY ADEPT] [ED - RUBINOT] - Asura Mirror,flasks of demonic blood,,,,,,1,Dawnfire Asura|Frost Flower Asura|Midnight Asura
[BOUNTY ADEPT] [ED - RUBINOT] - Asura Mirror,gold coins,,,,,,1,Dawnfire Asura|Frost Flower Asura|Hellspawn|Midnight Asura
[BOUNTY ADEPT] [ED - RUBINOT] - Asura Mirror,golden lotus brooches,,,,,,1,Dawnfire Asura|Frost Flower Asura|Midnight Asura
[BOUNTY ADEPT] [ED - RUBINOT] - Asura Mirror,great health potions,239,14,,15,2026-09-14 21:18,1,Frost Flower Asura|Hellspawn
[BOUNTY ADEPT] [ED - RUBINOT] - Asura Mirror,hellspawn tails,10304,488,265,489,2026-09-14 21:35,1,Hellspawn
[BOUNTY ADEPT] [ED - RUBINOT] - Asura Mirror,peacock feather fans,21975,347,208,348,2026-09-14 21:36,1,Dawnfire Asura|Frost Flower Asura|Midnight Asura
[BOUNTY ADEPT] [ED - RUBINOT] - Asura Mirror,platinum coins,,,,,,1,Dawnfire Asura|Frost Flower Asura|Midnight Asura
[BOUNTY ADEPT] [ED - RUBINOT] - Asura Mirror,soul orbs,5944,29,20,30,2026-09-14 21:24,1,Dawnfire Asura|Frost Flower Asura|Midnight Asura
Asura (Mirror),assassin stars,7368,14,4,15,2026-09-14 21:28,1,Frost Flower Asura
Asura (Mirror),demonic essence,6499,999,898,1000,2026-09-14 21:33,1,Dawnfire Asura|Frost Flower Asura|Midnight Asura
Asura (Mirror),flasks of demonic blood,,,,,,1,Dawnfire Asura|Frost Flower Asura|Midnight Asura
Asura (Mirror),gold coins,,,,,,1,Dawnfire Asura|Frost Flower Asura|Hellspawn|Midnight Asura|Nomad
Asura (Mirror),golden lotus brooches,,,,,,1,Dawnfire Asura|Frost Flower Asura|Midnight Asura
Asura (Mirror),great health potions,239,14,,15,2026-09-14 21:18,1,Frost Flower Asura|Hellspawn
Asura (Mirror),hellspawn tails,10304,488,265,489,2026-09-14 21:35,1,Hellspawn
Asura (Mirror),peacock feather fans,21975,347,208,348,2026-09-14 21:36,1,Dawnfire Asura|Frost Flower Asura|Midnight Asura
Asura (Mirror),platinum coins,,,,,,1,Dawnfire Asura|Frost Flower Asura|Midnight Asura
Asura (Mirror),soul orbs,5944,29,20,30,2026-09-14 21:24,1,Dawnfire Asura|Frost Flower Asura|Midnight Asura
❄️ Iceplume Strider – Test Hunt,platinum coins,,,,,,1,Iceplume Strider|Silverfrost Sentinel
❄️ Iceplume Strider – Test Hunt,small sapphires,3029,248,214,249,2026-09-14 21:24,1,Iceplume Strider|Silverfrost Sentinel
❄️ Iceplume Strider – Bounty Hunt,platinum coins,,,,,,1,Iceplume Strider|Silverfrost Sentinel
❄️ Iceplume Strider – Bounty Hunt,small sapphires,3029,248,214,249,2026-09-14 21:24,1,Iceplume Strider|Silverfrost Sentinel
Oramond Sewers,assassin stars,7368,14,4,15,2026-09-14 21:28,3,Demon
Oramond Sewers,demon horns,5954,994,601,995,2026-09-14 21:33,3,Demon
Oramond Sewers,demonic essence,6499,999,898,1000,2026-09-14 21:33,3,Demon|Grim Reaper
Oramond Sewers,fire mushrooms,3731,226,176,227,2026-09-14 21:10,3,Demon
Oramond Sewers,flasks of demonic blood,,,,,,3,Grim Reaper
Oramond Sewers,gold coins,,,,,,3,Demon|Grim Reaper|Metal Gargoyle
Oramond Sewers,great mana potions,53161,,32,,2026-06-22 22:11,3,Demon
Oramond Sewers,great spirit potions,7642,151,113,152,2026-09-14 21:18,3,Demon
Oramond Sewers,metal jaws,21193,4499,2815,4500,2026-09-14 21:35,3,Metal Gargoyle
Oramond Sewers,platinum coins,,,,,,3,Demon|Metal Gargoyle
Oramond Sewers,small amethysts,3033,198,172,199,2026-09-14 21:24,3,Demon
Oramond Sewers,small emeralds,3032,249,161,250,2026-09-14 21:24,3,Demon
Oramond Sewers,small rubies,,,,,,3,Demon
Oramond Sewers,small topazes,,,,,,3,Demon
Oramond Sewers,ultimate health potions,7643,108,91,109,2026-09-14 21:18,3,Demon
Catedral -1,brown crystal splinters,16123,398,263,399,2026-09-14 21:21,1,Gazer Spectre
Catedral -1,great spirit potions,7642,151,113,152,2026-09-14 21:18,1,Arachnophobica|Ripper Spectre
Catedral -1,platinum coins,,,,,,1,Arachnophobica|Gazer Spectre|Ripper Spectre
Catedral -1,small diamonds,3028,299,241,300,2026-09-14 21:24,1,Gazer Spectre
Catedral -1,small sapphires,3029,248,214,249,2026-09-14 21:24,1,Gazer Spectre
Catedral -1,two handed swords,3265,389,238,390,2026-09-14 21:30,1,Ripper Spectre
Goana Esquerda,crab pincers,10272,33,1,34,2026-09-14 21:33,1,Crab
Goana Esquerda,earth arrows,774,,,,,1,Adult Goanna
Goana Esquerda,emerald bangles,3010,,,,,1,Adult Goanna
Goana Esquerda,envenomed arrows,16143,,,,,1,Adult Goanna|Young Goanna
Goana Esquerda,fish and gold coins ,,,,,,1,Crab
Goana Esquerda,flaming arrows,763,,,,,1,Ogre Rowdy
Goana Esquerda,goanna meats,31560,,,,,1,Adult Goanna|Young Goanna
Goana Esquerda,gold coins,,,,,,1,Crocodile
Goana Esquerda,ham,3582,14,,15,2026-09-14 21:10,1,Crocodile|Lion
Goana Esquerda,lamassu horns,31442,556,155,557,2026-09-14 21:35,1,Lamassu
Goana Esquerda,meat,3577,,,,,1,Lion|Ogre Ruffian
Goana Esquerda,meat and worms ,,,,,,1,Hyaena
Goana Esquerda,ogre ear studs,22188,,,,,1,Ogre Rowdy|Ogre Ruffian|Ogre Sage
Goana Esquerda,ogre nose rings,22189,,137,,2026-09-14 21:36,1,Ogre Rowdy|Ogre Ruffian|Ogre Sage
Goana Esquerda,pieces of crocodile leather,,,,,,1,Crocodile
Goana Esquerda,platinum coins,,,,,,1,Adult Goanna|Feral Sphinx|Lamassu|Manticore|Ogre Rowdy|Ogre Ruffian
Goana Esquerda,raw meat,22186,,,,,1,Clomp
Goana Esquerda,red crystal fragments,16126,837,720,838,2026-09-14 21:23,1,Lamassu
Goana Esquerda,shamanic talismans,22184,,,,,1,Ogre Sage
Goana Esquerda,skull fetishes,,,,,,1,Ogre Rowdy|Ogre Sage
Goana Esquerda,small sapphires,3029,248,214,249,2026-09-14 21:24,1,Ogre Ruffian
Goana Esquerda,snakebite rods,3066,88,34,89,2026-09-14 21:30,1,Young Goanna
catacombs demon boosted (de novo) x2,assassin stars,7368,14,4,15,2026-09-14 21:28,2,Demon|Hellhound|Juggernaut
catacombs demon boosted (de novo) x2,black pearls,3027,279,231,280,2026-09-14 21:21,2,Hellhound
catacombs demon boosted (de novo) x2,blazing bones,16131,787,363,788,2026-09-14 21:31,2,Hellhound
catacombs demon boosted (de novo) x2,crowbars,3304,,,,,2,Destroyer
catacombs demon boosted (de novo) x2,demon horns,5954,994,601,995,2026-09-14 21:33,2,Demon
catacombs demon boosted (de novo) x2,demonic essence,6499,999,898,1000,2026-09-14 21:33,2,Demon|Destroyer|Grim Reaper|Hellhound|Juggernaut
catacombs demon boosted (de novo) x2,fiery hearts,9636,,,,,2,Hellhound
catacombs demon boosted (de novo) x2,fire mushrooms,3731,226,176,227,2026-09-14 21:10,2,Demon
catacombs demon boosted (de novo) x2,flasks of demonic blood,,,,,,2,Dark Torturer|Grim Reaper|Hellhound|Juggernaut
catacombs demon boosted (de novo) x2,gold coins,,,,,,2,Dark Torturer|Demon|Destroyer|Grim Reaper|Hellspawn|Juggernaut
catacombs demon boosted (de novo) x2,great health potions,239,14,,15,2026-09-14 21:18,2,Dark Torturer|Hellspawn|Juggernaut
catacombs demon boosted (de novo) x2,great mana potions,53161,,32,,2026-06-22 22:11,2,Dark Torturer|Demon|Hellhound|Juggernaut
catacombs demon boosted (de novo) x2,great spirit potions,7642,151,113,152,2026-09-14 21:18,2,Demon|Hellhound
catacombs demon boosted (de novo) x2,ham,3582,14,,15,2026-09-14 21:10,2,Dark Torturer|Hellhound|Juggernaut
catacombs demon boosted (de novo) x2,hardened bones,5925,,23,,2026-09-14 21:34,2,Hellhound
catacombs demon boosted (de novo) x2,hellhound slobber,9637,,,,,2,Hellhound
catacombs demon boosted (de novo) x2,hellspawn tails,10304,488,265,489,2026-09-14 21:35,2,Hellspawn
catacombs demon boosted (de novo) x2,meat,3577,,,,,2,Destroyer
catacombs demon boosted (de novo) x2,platinum coins,,,,,,2,Dark Torturer|Demon|Hellhound|Juggernaut
catacombs demon boosted (de novo) x2,small amethysts,3033,198,172,199,2026-09-14 21:24,2,Demon|Juggernaut
catacombs demon boosted (de novo) x2,small diamonds,3028,299,241,300,2026-09-14 21:24,2,Juggernaut
catacombs demon boosted (de novo) x2,small emeralds,3032,249,161,250,2026-09-14 21:24,2,Demon|Juggernaut
catacombs demon boosted (de novo) x2,small rubies,,,,,,2,Demon|Juggernaut
catacombs demon boosted (de novo) x2,small topazes,,,,,,2,Demon|Juggernaut
catacombs demon boosted (de novo) x2,soul orbs,5944,29,20,30,2026-09-14 21:24,2,Dark Torturer|Hellhound|Juggernaut
catacombs demon boosted (de novo) x2,ultimate health potions,7643,108,91,109,2026-09-14 21:18,2,Demon|Hellhound
Grounds of Fire (Infernatil),assassin stars,7368,14,4,15,2026-09-14 21:28,1,Hellhound
Grounds of Fire (Infernatil),black pearls,3027,279,231,280,2026-09-14 21:21,1,Hellhound
Grounds of Fire (Infernatil),blank runes,3147,,7,,2026-09-14 21:19,1,Hellfire Fighter
Grounds of Fire (Infernatil),blazing bones,16131,787,363,788,2026-09-14 21:31,1,Hellhound
Grounds of Fire (Infernatil),burnt scrolls,3124,,,,,1,Hellfire Fighter
Grounds of Fire (Infernatil),demonic essence,6499,999,898,1000,2026-09-14 21:33,1,Fury|Hellfire Fighter|Hellflayer|Hellhound|Vexclaw
Grounds of Fire (Infernatil),fiery hearts,9636,,,,,1,Hellfire Fighter|Hellhound
Grounds of Fire (Infernatil),fire mushrooms,3731,226,176,227,2026-09-14 21:10,1,Vexclaw
Grounds of Fire (Infernatil),flasks of demonic blood,,,,,,1,Fury|Hellflayer|Hellhound
Grounds of Fire (Infernatil),gold coins,,,,,,1,Fury|Hellfire Fighter|Hellflayer
Grounds of Fire (Infernatil),great health potions,239,14,,15,2026-09-14 21:18,1,Fury
Grounds of Fire (Infernatil),great mana potions,53161,,32,,2026-06-22 22:11,1,Hellflayer|Hellhound|Vexclaw
Grounds of Fire (Infernatil),great spirit potions,7642,151,113,152,2026-09-14 21:18,1,Hellflayer|Hellhound|Vexclaw
Grounds of Fire (Infernatil),ham,3582,14,,15,2026-09-14 21:10,1,Hellhound
Grounds of Fire (Infernatil),hardened bones,5925,,23,,2026-09-14 21:34,1,Hellhound
Grounds of Fire (Infernatil),hellhound slobber,9637,,,,,1,Hellhound
Grounds of Fire (Infernatil),jalapeno peppers,8016,36,,37,2026-09-14 21:10,1,Fury
Grounds of Fire (Infernatil),pairs of hellflayer horns,,,,,,1,Hellflayer
Grounds of Fire (Infernatil),platinum coins,,,,,,1,Hellflayer|Hellhound|Vexclaw
Grounds of Fire (Infernatil),slightly rusted legs,8899,1998,205,1999,2026-09-14 21:24,1,Fury
Grounds of Fire (Infernatil),soul orbs,5944,29,20,30,2026-09-14 21:24,1,Fury|Hellfire Fighter|Hellhound
Grounds of Fire (Infernatil),terra rods,3065,1955,1560,1956,2026-09-14 21:30,1,Fury
Grounds of Fire (Infernatil),ultimate health potions,7643,108,91,109,2026-09-14 21:18,1,Hellflayer|Hellhound|Vexclaw
Grounds of Fire (Infernatil),vexclaw talons,22728,,,,,1,Vexclaw
iks occ (Mitmah Seers),broken Mitmah necklace,44438,,146,,2026-09-14 21:32,1,Mitmah Scout
iks occ (Mitmah Seers),crystals of the Mitmah,,,,,,1,Mitmah Seer
iks occ (Mitmah Seers),gold coins,,,,,,1,Iks Yapunac
iks occ (Mitmah Seers),great health potions,239,14,,15,2026-09-14 21:18,1,Iks Yapunac
iks occ (Mitmah Seers),great mana potions,53161,,32,,2026-06-22 22:11,1,Mitmah Seer
iks occ (Mitmah Seers),platinum coins,,,,,,1,Iks Yapunac|Mitmah Scout|Mitmah Seer
iks occ (Mitmah Seers),yapunac daggers,44440,,,,,1,Iks Yapunac
Rootthings -2 (Podzilla),amber sickles,,,,,,5,Rootthing Amber Shaper
Rootthings -2 (Podzilla),platinum coins,,,,,,5,Rootthing Amber Shaper|Rootthing Bug Tracker|Rootthing Nutshell
DT -1 (VEX BOUNTY),demonic essence,6499,999,898,1000,2026-09-14 21:33,1,Grimeleech|Hellflayer|Vexclaw
DT -1 (VEX BOUNTY),fire mushrooms,3731,226,176,227,2026-09-14 21:10,1,Vexclaw
DT -1 (VEX BOUNTY),flasks of demonic blood,,,,,,1,Dark Torturer|Grimeleech|Hellflayer
DT -1 (VEX BOUNTY),gold coins,,,,,,1,Dark Torturer|Grimeleech|Hellflayer
DT -1 (VEX BOUNTY),great health potions,239,14,,15,2026-09-14 21:18,1,Dark Torturer|Grimeleech
DT -1 (VEX BOUNTY),great mana potions,53161,,32,,2026-06-22 22:11,1,Dark Torturer|Grimeleech|Hellflayer|Vexclaw
DT -1 (VEX BOUNTY),great spirit potions,7642,151,113,152,2026-09-14 21:18,1,Grimeleech|Hellflayer|Vexclaw
DT -1 (VEX BOUNTY),ham,3582,14,,15,2026-09-14 21:10,1,Dark Torturer
DT -1 (VEX BOUNTY),pairs of hellflayer horns,,,,,,1,Hellflayer
DT -1 (VEX BOUNTY),platinum coins,,,,,,1,Dark Torturer|Grimeleech|Hellflayer|Vexclaw
DT -1 (VEX BOUNTY),some grimeleech wings,22730,1397,1160,1398,2026-09-14 21:37,1,Grimeleech
DT -1 (VEX BOUNTY),soul orbs,5944,29,20,30,2026-09-14 21:24,1,Dark Torturer
DT -1 (VEX BOUNTY),ultimate health potions,7643,108,91,109,2026-09-14 21:18,1,Hellflayer|Vexclaw
DT -1 (VEX BOUNTY),vexclaw talons,22728,,,,,1,Vexclaw
WZ 8 (SD BOUNTY),gold ingots,9058,,,,,1,Lavaworm|Streaked Devourer
